lambda,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,3,18,162,G2,run177_u0065080.log,0.10862025,38,844949.472547,0.589239,99.99993026340402,21.61424,4.218465e-06,99.99998048293625,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99827997,-12.0060873,-21.90282015,0.0,0.0,0.0,15.00257724,0.00085062,0.00020521,0.0,0.0,0.00172003,-0.0060873,0.09717985,0.0,0.0,0.0,0.00257724,0.00085062,0.00020521
LM_normal,3,18,162,G3,run178_u0065009.log,0.029424770000000003,50,1151712.3333,0.740467,99.99993570729612,23.94392,4.155626e-06,99.99998264433725,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00062882,-7.99714819,-24.98781249,0.0,0.0,0.0,25.00939527,-0.00068636,0.003675,0.0,0.0,-0.00062882,0.00285181,0.01218751,0.0,0.0,0.0,0.00939527,-0.00068636,0.003675
LM_normal,3,18,162,G4,run179_u0065022.log,0.11752082,39,95255.403246,0.505087,99.99946975501358,6.225481,3.227974e-06,99.99994814900246,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99939393,-2.00342333,-7.90560035,0.0,0.0,0.0,3.01752869,-0.00047241,0.00109067,0.0,0.0,0.00060607,-0.00342333,0.09439965,0.0,0.0,0.0,0.01752869,-0.00047241,0.00109067
LM_normal,3,24,216,G0,run180_u0065064.log,0.04693123,42,276203.561955,0.603453,99.99978151874808,13.0961,2.281721e-06,99.99998257709547,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00008876,4.99841446,-18.95806415,0.0,0.0,0.0,9.99904424,-0.00019146,-0.00217386,0.0,0.0,-8.876e-05,-0.00158554,0.04193585,0.0,0.0,0.0,-0.00095576,-0.00019146,-0.00217386
LM_normal,3,24,216,G1,run181_u0065092.log,0.04605801,40,214553.278352,0.735914,99.99965700174538,8.954052,1.923713e-06,99.99997851572672,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99822874,-6.00201968,-11.96063394,0.0,0.0,0.0,5.00048285,-0.00221586,0.0002023,0.0,0.0,0.00177126,-0.00201968,0.03936606,0.0,0.0,0.0,0.00048285,-0.00221586,0.0002023
LM_normal,3,24,216,G2,run182_u0065014.log,0.05629977,41,1126402.808279,0.737151,99.99993455707012,20.12569,4.502679e-06,99.9999776272068,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99932523,-12.00580539,-21.9673034,0.0,0.0,0.0,15.01567377,-0.00050405,0.00094519,0.0,0.0,0.00067477,-0.00580539,0.0326966,0.0,0.0,0.0,0.01567377,-0.00050405,0.00094519
LM_normal,3,24,216,G3,run183_u0065034.log,0.05874187,50,1535928.87949,0.954088,99.99993788201962,17.98711,2.899426e-06,99.99998388053444,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99892331,-8.00158325,-24.95527629,0.0,0.0,0.0,25.00764394,0.00049058,0.0032237,0.0,0.0,0.00107669,-0.00158325,0.04472371,0.0,0.0,0.0,0.00764394,0.00049058,0.0032237
LM_normal,3,24,216,G4,run184_u0065080.log,0.03864137,46,126984.86742,0.639942,99.99949604861351,6.040294,1.202233e-06,99.99998009644895,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99803437,-2.0020793,-7.97565293,0.0,0.0,0.0,3.00869061,-0.00057714,-0.00098162,0.0,0.0,0.00196563,-0.0020793,0.02434707,0.0,0.0,0.0,0.00869061,-0.00057714,-0.00098162
LM_normal,3,36,324,G0,run185_u0065009.log,0.0475287,42,414302.569598,0.773411,99.99981332218124,14.01593,2.647843e-06,99.99998110833172,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00172618,4.99870329,-18.95874422,0.0,0.0,0.0,9.99987057,0.00040137,-0.00271923,0.0,0.0,-0.00172618,-0.00129671,0.04125578,0.0,0.0,0.0,-0.00012943,0.00040137,-0.00271923
LM_normal,3,36,324,G1,run186_u0065022.log,0.029505550000000002,43,321849.765848,0.937817,99.99970861653493,10.30011,2.050446e-06,99.99998009296989,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99986163,-6.00105765,-11.97601644,0.0,0.0,0.0,4.99787292,0.00029593,-0.00190296,0.0,0.0,0.00013837,-0.00105765,0.02398356,0.0,0.0,0.0,-0.00212708,0.00029593,-0.00190296
LM_normal,3,36,324,G2,run187_u0065007.log,0.07593242,44,1689746.488003,1.252072,99.99992590178417,18.63423,3.342991e-06,99.9999820599456,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99973786,-12.00511037,-21.94683077,0.0,0.0,0.0,15.01562562,0.00155673,-0.00020833,0.0,0.0,0.00026214,-0.00511037,0.05316923,0.0,0.0,0.0,0.01562562,0.00155673,-0.00020833
LM_normal,3,36,324,G3,run188_u0065064.log,0.061622,50,2303410.945835,1.498197,99.99993495745939,20.80249,2.290093e-06,99.99998899125538,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99996452,-8.00155563,-24.95005668,0.0,0.0,0.0,25.00797889,-0.00038295,0.00172573,0.0,0.0,3.548e-05,-0.00155563,0.04994332,0.0,0.0,0.0,0.00797889,-0.00038295,0.00172573
LM_normal,3,36,324,G4,run189_u0065092.log,0.04142017,44,190421.283599,0.911513,99.99952131768951,6.306984,4.553863e-06,99.99992779650307,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00050441,-2.00172108,-7.97754891,0.0,0.0,0.0,3.01437342,-0.00011237,-0.0022578,0.0,0.0,-0.00050441,-0.00172108,0.02245109,0.0,0.0,0.0,0.01437342,-0.00011237,-0.0022578
LM_normal,3,60,540,G0,run190_u0065014.log,0.060298700000000004,42,690661.516275,1.367355,99.9998020224136,11.59861,7.417286e-06,99.99993605021638,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99988421,4.99816638,-18.94672587,0.0,0.0,0.0,10.00294473,-0.00178103,-0.0003494,0.0,0.0,0.00011579,-0.00183362,0.05327413,0.0,0.0,0.0,0.00294473,-0.00178103,-0.0003494
LM_normal,3,60,540,G1,run191_u0065034.log,0.01573461,46,536660.103161,1.624648,99.99969726685654,8.374052,2.788301e-06,99.99996670308471,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99989266,-6.00018566,-11.98917421,0.0,0.0,0.0,5.0032384,-2.622e-05,0.0013512,0.0,0.0,0.00010734,-0.00018566,0.01082579,0.0,0.0,0.0,0.0032384,-2.622e-05,0.0013512
LM_normal,3,60,540,G2,run192_u0065080.log,0.10505961000000001,40,2815813.749663,1.998646,99.99992902066055,19.16226,1.375419e-05,99.99992822250611,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99778617,-12.0031771,-21.91052422,0.0,0.0,0.0,15.00837444,0.00088724,0.00093122,0.0,0.0,0.00221383,-0.0031771,0.08947578,0.0,0.0,0.0,0.00837444,0.00088724,0.00093122
LM_normal,3,60,540,G3,run193_u0065009.log,0.09072408,46,3839482.185979,2.66639,99.99993055339571,19.85246,3.818408e-06,99.9999807660713,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00123785,-8.00529584,-24.92831428,0.0,0.0,0.0,25.00989611,0.00196314,0.00064542,0.0,0.0,-0.00123785,-0.00529584,0.07168572,0.0,0.0,0.0,0.00989611,0.00196314,0.00064542
LM_normal,3,60,540,G4,run194_u0065022.log,0.03733633,40,317470.927179,1.781348,99.9994388941325,5.892969,9.353378e-06,99.9998412790225,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00100805,-2.0016968,-7.97082352,0.0,0.0,0.0,3.00166924,0.00153097,0.00225479,0.0,0.0,-0.00100805,-0.0016968,0.02917648,0.0,0.0,0.0,0.00166924,0.00153097,0.00225479
LM_normal,3,90,810,G0,run195_u0065007.log,0.02851226,49,1035855.81748,2.24909,99.99978287615302,11.5874,3.676712e-06,99.99996826974127,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99921106,4.99833619,-18.97991725,0.0,0.0,0.0,10.00440105,0.00020794,-0.00136777,0.0,0.0,0.00078894,-0.00166381,0.02008275,0.0,0.0,0.0,0.00440105,0.00020794,-0.00136777
LM_normal,3,90,810,G1,run196_u0065064.log,0.03122201,45,804878.063748,2.329841,99.99971053491144,10.24451,2.587947e-06,99.99997473820613,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00074296,-6.00083779,-11.97713508,0.0,0.0,0.0,5.00559825,0.00042251,0.00075558,0.0,0.0,-0.00074296,-0.00083779,0.02286492,0.0,0.0,0.0,0.00559825,0.00042251,0.00075558
LM_normal,3,90,810,G2,run197_u0065092.log,0.05619288,45,4223820.18629,2.927176,99.99993069837564,20.88715,6.144347e-06,99.99997058312407,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99923998,-12.00325855,-21.95129648,0.0,0.0,0.0,15.00294444,0.00017471,0.00035164,0.0,0.0,0.00076002,-0.00325855,0.04870352,0.0,0.0,0.0,0.00294444,0.00017471,0.00035164
LM_normal,3,90,810,G3,run198_u0065014.log,0.06271168,53,5758595.165654,3.91744,99.99993197229729,22.81836,4.743538e-06,99.9999792117488,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00028098,-8.0030014,-24.94804981,0.0,0.0,0.0,25.00628069,0.00110433,9.409e-05,0.0,0.0,-0.00028098,-0.0030014,0.05195019,0.0,0.0,0.0,0.00628069,0.00110433,9.409e-05
LM_normal,3,90,810,G4,run199_u0065080.log,0.03223311,41,476203.260511,2.244321,99.9995287052429,5.76552,5.467514e-06,99.99990516876188,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00161367,-2.00101284,-7.9730301,0.0,0.0,0.0,3.00176778,0.00027497,0.00059395,0.0,0.0,-0.00161367,-0.00101284,0.0269699,0.0,0.0,0.0,0.00176778,0.00027497,0.00059395
LM_normal,3,180,1620,G0,run200_u0065022.log,0.03251907,44,2071698.437593,4.395138,99.99978784856327,11.46781,1.680516e-05,99.9998534579837,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00056373,4.9986558,-18.97496738,0.0,0.0,0.0,10.00402499,-0.00065413,-0.0008994,0.0,0.0,-0.00056373,-0.0013442,0.02503262,0.0,0.0,0.0,0.00402499,-0.00065413,-0.0008994
LM_normal,3,180,1620,G1,run201_u0065034.log,0.02573253,41,1609672.161651,4.971305,99.99969116040405,9.657457,5.499342e-06,99.99994305600325,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99992857,-6.00083924,-11.9801563,0.0,0.0,0.0,5.00487478,7.38e-05,2.958e-05,0.0,0.0,7.143e-05,-0.00083924,0.0198437,0.0,0.0,0.0,0.00487478,7.38e-05,2.958e-05
LM_normal,3,180,1620,G2,run202_u0065009.log,0.06330622,46,8447461.1455,5.969901,99.99992932905052,19.64079,1.500834e-06,99.9999923585864,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9993099,-12.00358167,-21.94819288,0.0,0.0,0.0,15.00646906,-3.353e-05,0.00072474,0.0,0.0,0.0006901,-0.00358167,0.05180712,0.0,0.0,0.0,0.00646906,-3.353e-05,0.00072474
LM_normal,3,180,1620,G3,run203_u0065007.log,0.04430494,57,11517278.11536,7.337488,99.99993629147507,21.57374,6.83935e-06,99.99996829780093,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99978298,-8.00227636,-24.96623355,0.0,0.0,0.0,25.00665541,0.00107735,0.00031235,0.0,0.0,0.00021702,-0.00227636,0.03376645,0.0,0.0,0.0,0.00665541,0.00107735,0.00031235
LM_normal,3,180,1620,G4,run204_u0065064.log,0.03382136,41,952297.285684,4.727543,99.99950356437311,5.850901,3.71212e-06,99.99993655472892,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00100501,-2.0013543,-7.97274931,0.0,0.0,0.0,3.00230535,0.00081308,0.00109293,0.0,0.0,-0.00100501,-0.0013543,0.02725069,0.0,0.0,0.0,0.00230535,0.00081308,0.00109293
LM_normal,3,360,3240,G0,run205_u0065092.log,0.02777399,28,4143042.042093,8.695285,99.99979012317733,11.02732,0.0008897545,99.99193136228931,0.01562,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00028389,4.99858678,-18.97911437,0.0,0.0,0.0,10.00430376,-0.00020017,-0.00068732,0.0,0.0,-0.00028389,-0.00141322,0.02088563,0.0,0.0,0.0,0.00430376,-0.00020017,-0.00068732
LM_normal,3,360,3240,G1,run206_u0065080.log,0.01854557,44,3219520.502745,9.849414,99.99969407202123,9.048419,2.021805e-05,99.99977655709799,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00024751,-6.00034904,-11.98740754,0.0,0.0,0.0,5.00494118,0.00017585,0.00023953,0.0,0.0,-0.00024751,-0.00034904,0.01259246,0.0,0.0,0.0,0.00494118,0.00017585,0.00023953
LM_normal,3,360,3240,G2,run207_u0065014.log,0.06293907,43,16894784.363304,11.782508,99.99993025949459,18.37455,1.164991e-05,99.99993659757654,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99960358,-12.00372486,-21.94824773,0.0,0.0,0.0,15.00645395,5.717e-05,0.0005544,0.0,0.0,0.00039642,-0.00372486,0.05175227,0.0,0.0,0.0,0.00645395,5.717e-05,0.0005544
LM_normal,3,360,3240,G3,run208_u0065022.log,0.05096117,48,23035440.79188,14.772241,99.9999358716808,21.66075,2.163794e-05,99.99990010530567,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.0002816,-8.00261618,-24.96001048,0.0,0.0,0.0,25.00711536,0.00055197,0.00040654,0.0,0.0,-0.0002816,-0.00261618,0.03998952,0.0,0.0,0.0,0.00711536,0.00055197,0.00040654
LM_normal,3,360,3240,G4,run209_u0065034.log,0.02020353,43,1904532.95258,9.532644,99.99949947602707,5.953718,5.118798e-06,99.99991402350598,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00035143,-2.00076373,-7.98505058,0.0,0.0,0.0,3.00284059,0.00043421,0.00086415,0.0,0.0,-0.00035143,-0.00076373,0.01494942,0.0,0.0,0.0,0.00284059,0.00043421,0.00086415
LM_normal,4,3,42,G0,run210_u0065009.log,0.053600159999999994,35,44979.788219,0.052089,99.99988419465262,12.89439,5.963628e-07,99.99999537502124,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99820993,5.00073717,-18.96843205,0.0,0.0,0.0,9.98973321,-0.00797149,-0.00126669,0.0,0.0,0.00179007,0.00073717,0.03156795,0.0,0.0,0.0,-0.01026679,-0.00797149,-0.00126669
LM_normal,4,3,42,G1,run211_u0065009.log,0.08520247,38,35415.904362,0.06506,99.99981629722247,11.7643,1.943393e-06,99.99998348058956,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00164977,-6.00121324,-11.95145059,0.0,0.0,0.0,4.97221298,0.00018475,-0.00581828,0.0,0.0,-0.00164977,-0.00121324,0.04854941,0.0,0.0,0.0,-0.02778702,0.00018475,-0.00581828
LM_normal,4,3,42,G2,run212_u0065009.log,0.1375928,40,184782.272087,0.054087,99.99997072933492,34.23142,1.305642e-06,99.99999618583745,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99821873,-11.99392692,-22.11274946,0.0,0.0,0.0,14.98593501,0.0006835,-0.0022405,0.0,0.0,0.00178127,0.00607308,-0.11274946,0.0,0.0,0.0,-0.01406499,0.0006835,-0.0022405
LM_normal,4,3,42,G3,run213_u0065009.log,0.202234,60,249390.707178,0.135553,99.9999456463308,18.55058,4.66919e-06,99.9999748299514,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99902949,-8.01011064,-24.83266378,0.0,0.0,0.0,24.98816621,0.00771284,0.00427,0.0,0.0,0.00097051,-0.01011064,0.16733622,0.0,0.0,0.0,-0.01183379,0.00771284,0.00427
LM_normal,4,3,42,G4,run214_u0065064.log,0.13791929,34,20999.567542,0.111917,99.99946705092961,5.946769,3.307235e-06,99.9999443860187,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99614001,-2.00555215,-7.88261619,0.0,0.0,0.0,3.00131889,-0.00775316,0.00205129,0.0,0.0,0.00385999,-0.00555215,0.11738381,0.0,0.0,0.0,0.00131889,-0.00775316,0.00205129
LM_normal,4,5,70,G0,run215_u0065064.log,0.11592622999999999,45,75246.14576,0.152771,99.99979697166087,9.662945,1.296958e-06,99.99998657802564,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99886913,4.99836296,-18.89353103,0.0,0.0,0.0,10.0021384,0.00355213,0.00099882,0.0,0.0,0.00113087,-0.00163704,0.10646897,0.0,0.0,0.0,0.0021384,0.00355213,0.00099882
LM_normal,4,5,70,G1,run216_u0065009.log,0.21366823,46,59166.041733,0.198921,99.99966379194183,7.822362,2.795429e-06,99.99996426362011,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99951001,-6.00957547,-11.82097042,0.0,0.0,0.0,4.98256861,-0.00194201,-0.00519979,0.0,0.0,0.00048999,-0.00957547,0.17902958,0.0,0.0,0.0,-0.01743139,-0.00194201,-0.00519979
LM_normal,4,5,70,G2,run217_u0065064.log,0.07108863,46,308643.434053,0.156186,99.99994939597518,28.08252,2.408731e-06,99.9999914226679,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99674021,-12.00511978,-21.95152327,0.0,0.0,0.0,14.9941517,0.00554984,-0.00283419,0.0,0.0,0.00325979,-0.00511978,0.04847673,0.0,0.0,0.0,-0.0058483,0.00554984,-0.00283419
LM_normal,4,5,70,G3,run218_u0065009.log,0.23494963,50,414159.378665,0.241375,99.99994171929637,20.91637,2.730848e-06,99.99998694396781,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00182195,-8.01559608,-24.79949549,0.0,0.0,0.0,25.00344774,0.00728984,0.00628951,0.0,0.0,-0.00182195,-0.01559608,0.20050451,0.0,0.0,0.0,0.00344774,0.00728984,0.00628951
LM_normal,4,5,70,G4,run219_u0065064.log,0.14652005999999998,35,35073.897457,0.306996,99.9991247166062,6.439509,3.282837e-06,99.99994902038338,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00000115,-2.00812355,-7.86954348,0.0,0.0,0.0,3.00364993,0.00107755,0.00321136,0.0,0.0,-1.15e-06,-0.00812355,0.13045652,0.0,0.0,0.0,0.00364993,0.00107755,0.00321136
LM_normal,4,6,84,G0,run220_u0065009.log,0.06975231,43,89947.35143,0.147095,99.999836465446,10.58539,2.248463e-06,99.99997875880813,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99705541,4.99951027,-18.94499872,0.0,0.0,0.0,10.00390886,-0.00629583,-0.00111202,0.0,0.0,0.00294459,-0.00048973,0.05500128,0.0,0.0,0.0,0.00390886,-0.00629583,-0.00111202
LM_normal,4,6,84,G1,run221_u0065064.log,0.11536731,42,70857.700384,0.122094,99.99982769127513,9.002239,2.438168e-06,99.99997291598235,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00047188,-6.00448647,-11.91620509,0.0,0.0,0.0,4.97809349,-0.00359663,-0.00111091,0.0,0.0,-0.00047188,-0.00448647,0.08379491,0.0,0.0,0.0,-0.02190651,-0.00359663,-0.00111091
LM_normal,4,6,84,G2,run222_u0065007.log,0.07015199,47,369277.003228,0.17198,99.99995342791496,20.05874,2.757777e-06,99.99998625149435,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99668509,-12.00350321,-21.94602817,0.0,0.0,0.0,15.00637307,-0.00216126,-0.00082771,0.0,0.0,0.00331491,-0.00350321,0.05397183,0.0,0.0,0.0,0.00637307,-0.00216126,-0.00082771
LM_normal,4,6,84,G3,run223_u0065092.log,0.10456499999999999,60,496240.777416,0.211154,99.99995744928476,26.42184,1.128217e-06,99.99999572998321,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00149194,-8.00606814,-24.91510225,0.0,0.0,0.0,24.99651032,0.00732102,-0.00129647,0.0,0.0,-0.00149194,-0.00606814,0.08489775,0.0,0.0,0.0,-0.00348968,0.00732102,-0.00129647
LM_normal,4,6,84,G4,run224_u0065009.log,0.10794302,45,42061.891129,0.426146,99.9989868596286,5.649571,2.399264e-06,99.99995753192587,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99733308,-2.00194901,-7.91365638,0.0,0.0,0.0,2.99290638,-0.00201091,-0.00787894,0.0,0.0,0.00266692,-0.00194901,0.08634362,0.0,0.0,0.0,-0.00709362,-0.00201091,-0.00787894
LM_normal,4,9,126,G0,run225_u0065064.log,0.10690612000000001,51,135439.104778,0.323925,99.99976083347528,11.35434,8.276177e-07,99.99999271100124,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00063241,5.00063232,-18.90806882,0.0,0.0,0.0,9.99268371,-0.00250057,0.00389335,0.0,0.0,-0.00063241,0.00063232,0.09193118,0.0,0.0,0.0,-0.00731629,-0.00250057,0.00389335
LM_normal,4,9,126,G1,run226_u0065083.log,0.12813196,46,106484.913831,0.323158,99.99969652226933,10.03974,6.628412e-06,99.99993397825043,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00002689,-6.00651459,-11.88508567,0.0,0.0,0.0,4.99714059,0.00093858,0.00287816,0.0,0.0,-2.689e-05,-0.00651459,0.11491433,0.0,0.0,0.0,-0.00285941,0.00093858,0.00287816
LM_normal,4,9,126,G2,run227_u0065007.log,0.045756189999999995,50,555224.335731,0.191579,99.9999654952084,20.89842,2.041219e-06,99.99999023266352,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99756203,-11.99822339,-22.02845362,0.0,0.0,0.0,14.99197326,0.00210041,0.00296084,0.0,0.0,0.00243797,0.00177661,-0.02845362,0.0,0.0,0.0,-0.00802674,0.00210041,0.00296084
LM_normal,4,9,126,G3,run228_u0065092.log,0.13008278,50,744769.893302,0.402051,99.99994601674912,22.98409,2.419261e-06,99.99998947419279,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00015585,-8.00944026,-24.88493684,0.0,0.0,0.0,25.00335454,0.00168175,-0.00038722,0.0,0.0,-0.00015585,-0.00944026,0.11506316,0.0,0.0,0.0,0.00335454,0.00168175,-0.00038722
LM_normal,4,9,126,G4,run229_u0065009.log,0.10222579,37,63146.987313,0.399259,99.99936773072321,5.217352,4.569078e-06,99.99991242534527,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00155738,-2.00412686,-7.90901977,0.0,0.0,0.0,2.99758871,-0.00174244,-0.00140759,0.0,0.0,-0.00155738,-0.00412686,0.09098023,0.0,0.0,0.0,-0.00241129,-0.00174244,-0.00140759
LM_normal,4,10,140,G0,run230_u0065064.log,0.04603554,46,150435.328127,0.283004,99.99981187663595,9.736559,5.507645e-06,99.99994343335258,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9969745,4.99847751,-18.96978822,0.0,0.0,0.0,10.00473872,-0.00336223,0.00317482,0.0,0.0,0.0030255,-0.00152249,0.03021178,0.0,0.0,0.0,0.00473872,-0.00336223,0.00317482
LM_normal,4,10,140,G1,run231_u0065083.log,0.17486991000000002,45,118247.663171,0.376252,99.9996818102025,6.815133,1.00255e-05,99.99985289355321,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0001673,-6.00893281,-11.85603568,0.0,0.0,0.0,4.98744819,-0.00483414,-0.00441953,0.0,0.0,-0.0001673,-0.00893281,0.14396432,0.0,0.0,0.0,-0.01255181,-0.00483414,-0.00441953
