lambda,cuboid,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,compact,3,3,G0,run0000_u0065007.log,0.25326587,42,30994.447477,0.037676,99.99987844274357,13.20109,5.342751e-07,99.99999595279556,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00167631,5.00821123,-19.18683897,0.0,0.0,0.0,9.94646674,-0.00084079,-0.00216531,0.0,0.0,-0.00167631,0.00821123,-0.18683897,0.0,0.0,0.0,-0.05353326,-0.00084079,-0.00216531
LM_normal,compact,3,3,G1,run0001_u0065009.log,0.5060758399999999,48,11260.490955,0.171029,99.9984811585864,6.474111,2.650973e-06,99.9999590527101,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.0085461,1.98696108,-14.54461987,0.0,0.0,0.0,8.02195062,0.0063385,-0.00082157,0.0,0.0,-0.0085461,-0.01303892,0.45538013,0.0,0.0,0.0,0.02195062,0.0063385,-0.00082157
LM_normal,compact,3,3,G2,run0002_u0065014.log,0.7289195,32,70709.221914,0.061654,99.99991280628136,20.9365,8.204775e-07,99.99999608111432,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00503253,8.00456837,-22.44146501,0.0,0.0,0.0,12.02737257,-0.00348296,-0.00174301,0.0,0.0,-0.00503253,0.00456837,-0.44146501,0.0,0.0,0.0,-0.27262762,-0.00348296,-0.00174301
LM_normal,compact,3,3,G3,run0003_u0065020.log,0.9076757,34,25215.193575,0.419612,99.9983358763487,12.09447,4.208244e-06,99.99996520522188,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00269491,5.98100454,-24.63145512,0.0,0.0,0.0,13.61526437,-0.01417533,0.01852911,0.0,0.0,-0.00269491,-0.01899546,0.36854488,0.0,0.0,0.0,-0.48473601,-0.01417533,0.01852911
LM_normal,compact,3,3,G4,run0004_u0065031.log,0.34944675000000003,52,58141.362476,0.181704,99.99968747894397,13.07396,1.165047e-06,99.9999910887979,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00111429,2.98710356,-12.74298158,0.0,0.0,0.0,3.23713257,-0.00769344,0.00785678,0.0,0.0,-0.00111429,-0.01289644,0.25701842,0.0,0.0,0.0,-0.06286738,-0.00769344,0.00785678
LM_normal,compact,3,5,G0,run0005_u0065034.log,0.20657453,46,51653.216521,0.063511,99.99987704347517,11.87034,1.608282e-06,99.99998645125582,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99541119,4.9928044,-18.81498308,0.0,0.0,0.0,10.00670258,-0.00244342,0.0006272,0.0,0.0,0.00458881,-0.0071956,0.18501692,0.0,0.0,0.0,0.00670258,-0.00244342,0.0006272
LM_normal,compact,3,5,G1,run0006_u0065037.log,0.33011551,44,18768.906619,0.352616,99.99812127575059,6.677033,2.971807e-06,99.99995549210256,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99900284,1.99340452,-14.84560107,0.0,0.0,0.0,8.16339988,-0.00078715,0.00393691,0.0,0.0,0.00099716,-0.00659548,0.15439893,0.0,0.0,0.0,0.16339988,-0.00078715,0.00393691
LM_normal,compact,3,5,G2,run0007_u0065046.log,0.9783014299999999,40,117824.253782,0.506145,99.99957042375932,18.60965,1.509407e-06,99.99999188911667,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00089071,7.99758885,-21.79605836,0.0,0.0,0.0,11.56038748,-0.02250063,0.00894459,0.0,0.0,-0.00089071,-0.00241115,0.20394164,0.0,0.0,0.0,-0.73961271,-0.02250063,0.00894459
LM_normal,compact,3,5,G3,run0008_u0065047.log,1.51579987,45,42073.617778,0.534295,99.9987300949426,10.3229,4.605909e-06,99.99995538163695,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00363391,5.95424151,-23.85473887,0.0,0.0,0.0,13.78089334,-0.00148796,0.00055133,0.0,0.0,-0.00363391,-0.04575849,1.14526113,0.0,0.0,0.0,-0.31910705,-0.00148796,0.00055133
LM_normal,compact,3,5,G4,run0009_u0065053.log,14.39951506,28,96868.863932,50.150306,99.94822866299414,13.20847,1.538333e-05,99.99988353435334,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.02392184,2.37256906,0.53131525,0.0,0.0,0.0,3.46412307,0.03308913,-0.01963478,0.0,0.0,-0.02392184,-0.62743094,13.53131525,0.0,0.0,0.0,0.16412312,0.03308913,-0.01963478
LM_normal,compact,3,6,G0,run0010_u0065077.log,0.43723242,58,61997.104718,0.112931,99.9998178447195,12.57915,1.578929e-06,99.99998744804697,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00039027,4.98327717,-18.60120074,0.0,0.0,0.0,10.02025641,0.00016783,-0.00089582,0.0,0.0,-0.00039027,-0.01672283,0.39879926,0.0,0.0,0.0,0.02025641,0.00016783,-0.00089582
LM_normal,compact,3,6,G1,run0011_u0065081.log,0.29481551,48,22524.593601,0.234273,99.99895992352116,6.189104,1.355607e-06,99.999978096878,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00319251,1.99948485,-14.83522306,0.0,0.0,0.0,8.12469809,-0.00024181,0.00139101,0.0,0.0,-0.00319251,-0.00051515,0.16477694,0.0,0.0,0.0,0.12469809,-0.00024181,0.00139101
LM_normal,compact,3,6,G2,run0012_u0065082.log,0.40465801,57,141406.729205,0.117361,99.99991700465694,16.48977,2.091525e-06,99.99998731622696,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99976336,7.99517619,-21.73195557,0.0,0.0,0.0,12.1698648,-0.00096039,0.00045734,0.0,0.0,0.00023664,-0.00482381,0.26804443,0.0,0.0,0.0,-0.1301354,-0.00096039,0.00045734
LM_normal,compact,3,6,G3,run0013_u0065083.log,4.2248500700000005,44,50438.919369,3.643623,99.99277616759917,10.52815,4.665399e-06,99.99995568643114,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00226684,5.85073367,-21.469769,0.0,0.0,0.0,13.57480848,-0.01288621,0.00500779,0.0,0.0,-0.00226684,-0.14926633,3.530231,0.0,0.0,0.0,-0.5251919,-0.01288621,0.00500779
LM_normal,compact,3,6,G4,run0014_u0065085.log,0.94018994,46,116266.25084,0.543431,99.99953259781228,12.50005,3.615683e-06,99.9999710746517,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00076624,2.96517401,-12.21791468,0.0,0.0,0.0,3.18764324,-0.00392866,0.00622702,0.0,0.0,-0.00076624,-0.03482599,0.78208532,0.0,0.0,0.0,-0.11235671,-0.00392866,0.00622702
LM_normal,compact,3,9,G0,run0015_u0065091.log,0.40633296,48,92994.160273,0.259511,99.99972093839094,12.6895,1.081108e-06,99.99999148029474,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00181236,4.99338579,-18.81897616,0.0,0.0,0.0,9.79148437,-0.00184074,0.00652618,0.0,0.0,-0.00181236,-0.00661421,0.18102384,0.0,0.0,0.0,-0.20851563,-0.00184074,0.00652618
LM_normal,compact,3,9,G1,run0016_u0065092.log,0.24870261999999999,45,33790.806285,0.570701,99.99831107610991,6.393242,3.553394e-06,99.99994441952924,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00308598,1.99702545,-14.82286807,0.0,0.0,0.0,7.94073096,-0.00193096,0.00431016,0.0,0.0,-0.00308598,-0.00297455,0.17713193,0.0,0.0,0.0,-0.05926904,-0.00193096,0.00431016
LM_normal,compact,3,9,G2,run0017_u0065096.log,0.41579099,55,211982.549709,0.176619,99.99991668229283,16.87758,2.527055e-06,99.99998502714845,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00286892,8.00196407,-22.20887801,0.0,0.0,0.0,12.105269,-0.00534789,-0.00200091,0.0,0.0,-0.00286892,0.00196407,-0.20887801,0.0,0.0,0.0,-0.19473119,-0.00534789,-0.00200091
LM_normal,compact,3,9,G3,run0018_u0065098.log,0.78614582,49,75662.950716,0.584243,99.99922783476659,10.63725,3.213849e-06,99.9999697868434,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00197411,5.96900383,-24.34360177,0.0,0.0,0.0,14.01372842,-0.00761373,-0.00289162,0.0,0.0,-0.00197411,-0.03099617,0.65639823,0.0,0.0,0.0,-0.08627196,-0.00761373,-0.00289162
LM_normal,compact,3,9,G4,run0019_u0065099.log,0.36566804,53,174367.486363,0.644264,99.99963051368495,12.8413,9.504885e-07,99.99999259819099,706400.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99946593,2.99050314,-12.73734824,0.0,0.0,0.0,3.39055755,0.00039722,-0.00203053,0.0,0.0,0.00053407,-0.00949686,0.26265176,0.0,0.0,0.0,0.0905576,0.00039722,-0.00203053
LM_normal,compact,3,10,G0,run0020_u0065007.log,0.31681908999999997,53,103301.516592,0.197035,99.99980926223883,12.1414,9.628388e-07,99.99999206978767,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99617472,4.98715664,-18.71407321,0.0,0.0,0.0,9.98821265,0.00112341,0.0013129,0.0,0.0,0.00382528,-0.01284336,0.28592679,0.0,0.0,0.0,-0.01178735,0.00112341,0.0013129
LM_normal,compact,3,10,G1,run0021_u0065009.log,0.38907846,45,37525.021562,0.61944,99.99834926144152,6.507474,6.688746e-07,99.9999897214403,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99916393,1.99016885,-14.72563636,0.0,0.0,0.0,7.90776592,0.0066733,0.00514022,0.0,0.0,0.00083607,-0.00983115,0.27436364,0.0,0.0,0.0,-0.09223408,0.0066733,0.00514022
LM_normal,compact,3,10,G2,run0022_u0065014.log,0.20495559,49,235605.519747,0.23541,99.99990008298607,16.13232,1.44698e-06,99.99999103055234,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99956574,8.00194992,-22.19443986,0.0,0.0,0.0,12.29551218,0.00033327,0.00331027,0.0,0.0,0.00043426,0.00194992,-0.19443986,0.0,0.0,0.0,-0.00448801,0.00033327,0.00331027
LM_normal,compact,3,10,G3,run0023_u0065020.log,0.3025861,60,84121.258061,0.536017,99.99936280434653,9.781106,7.149261e-07,99.99999269074375,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00248749,5.98640974,-24.74977938,0.0,0.0,0.0,14.07026074,0.00241867,0.00412941,0.0,0.0,-0.00248749,-0.01359026,0.25022062,0.0,0.0,0.0,-0.02973965,0.00241867,0.00412941
LM_normal,compact,3,10,G4,run0024_u0065031.log,0.91863726,47,193700.337223,0.71202,99.99963241158471,12.47342,1.249655e-06,99.99998998145658,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99750753,2.96603098,-12.19369884,0.0,0.0,0.0,3.36926713,0.00139014,0.00521729,0.0,0.0,0.00249247,-0.03396902,0.80630116,0.0,0.0,0.0,0.06926718,0.00139014,0.00521729
LM_normal,compact,3,12,G0,run0025_u0065034.log,0.23329397,63,123981.731894,0.241584,99.99980514548692,10.79267,1.38336e-06,99.99998718241176,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9995064,4.99453632,-18.85804873,0.0,0.0,0.0,9.91809429,-0.00172454,0.00175517,0.0,0.0,0.0004936,-0.00546368,0.14195127,0.0,0.0,0.0,-0.08190571,-0.00172454,0.00175517
LM_normal,compact,3,12,G1,run0026_u0065037.log,0.63810806,44,45035.744352,1.018227,99.99773906923345,6.119488,2.476218e-06,99.99995953553629,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00388694,1.99446734,-14.79204849,0.0,0.0,0.0,7.58733364,-0.00295133,0.00511926,0.0,0.0,-0.00388694,-0.00553266,0.20795151,0.0,0.0,0.0,-0.41266636,-0.00295133,0.00511926
LM_normal,compact,3,12,G2,run0027_u0065046.log,0.11627541,57,282684.754937,0.166201,99.99994120623872,15.89624,1.902406e-06,99.9999880323523,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00227007,7.9987822,-21.93930772,0.0,0.0,0.0,12.25282304,-0.00203365,0.00288446,0.0,0.0,-0.00227007,-0.0012178,0.06069228,0.0,0.0,0.0,-0.04717715,-0.00203365,0.00288446
LM_normal,compact,3,12,G3,run0028_u0065047.log,1.89324863,43,100848.534729,1.663292,99.99835070285904,9.756865,4.856769e-06,99.99995022203342,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00204537,5.93675439,-23.52612461,0.0,0.0,0.0,13.76459221,-0.00720105,0.01147303,0.0,0.0,-0.00204537,-0.06324561,1.47387539,0.0,0.0,0.0,-0.33540818,-0.00720105,0.01147303
LM_normal,compact,3,12,G4,run0029_u0065053.log,0.69282083,53,232449.9421,1.085797,99.99953288996753,12.41374,5.151914e-06,99.99995849829303,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00193262,2.97172918,-12.38644024,0.0,0.0,0.0,3.34834288,5.73e-06,0.00070897,0.0,0.0,-0.00193262,-0.02827082,0.61355976,0.0,0.0,0.0,0.04834293,5.73e-06,0.00070897
LM_normal,compact,3,15,G0,run0030_u0065077.log,0.21469217,71,155004.188388,0.228333,99.99985269236761,11.40756,1.948919e-06,99.99998291554898,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00057919,5.00742012,-19.17036298,0.0,0.0,0.0,10.03147213,-0.00219613,0.00266162,0.0,0.0,-0.00057919,0.00742012,-0.17036298,0.0,0.0,0.0,0.03147213,-0.00219613,0.00266162
LM_normal,compact,3,15,G1,run0031_u0065081.log,0.68396997,48,56271.995678,1.159367,99.99793970875561,6.199282,7.176953e-06,99.99988422928655,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00004856,2.01253173,-15.23462235,0.0,0.0,0.0,7.56493046,5.812e-05,0.00163967,0.0,0.0,-4.856e-05,0.01253173,-0.23462235,0.0,0.0,0.0,-0.43506954,5.812e-05,0.00163967
LM_normal,compact,3,15,G2,run0032_u0065082.log,0.38484303000000003,50,353354.580008,0.313966,99.99991114704103,16.75051,2.378094e-06,99.99998580285616,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00048851,8.00162563,-22.18006615,0.0,0.0,0.0,12.10026134,-0.00118705,-0.00173684,0.0,0.0,-0.00048851,0.00162563,-0.18006615,0.0,0.0,0.0,-0.19973885,-0.00118705,-0.00173684
LM_normal,compact,3,15,G3,run0033_u0065083.log,0.14075679,64,126117.70402,0.690663,99.99945236633876,10.39171,1.865604e-06,99.99998204718953,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00059009,5.99295884,-24.912439,0.0,0.0,0.0,14.05671491,-0.00120445,0.00107462,0.0,0.0,-0.00059009,-0.00704116,0.087561,0.0,0.0,0.0,-0.04328547,-0.00120445,0.00107462
LM_normal,compact,3,15,G4,run0034_u0065085.log,0.51813572,51,290571.310285,1.182538,99.99959303002115,12.57492,3.043871e-06,99.9999757941124,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00116867,2.97995207,-12.5250062,0.0,0.0,0.0,3.2820175,-0.00364736,0.00029551,0.0,0.0,-0.00116867,-0.02004793,0.4749938,0.0,0.0,0.0,-0.01798245,-0.00364736,0.00029551
LM_normal,compact,3,18,G0,run0035_u0065091.log,0.26993823,49,185997.003075,0.470573,99.99974699968698,11.47823,9.29934e-07,99.99999189828048,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00071286,4.99647128,-18.91351298,0.0,0.0,0.0,9.82792009,-0.00353087,0.00359885,0.0,0.0,-0.00071286,-0.00352872,0.08648702,0.0,0.0,0.0,-0.17207991,-0.00353087,0.00359885
LM_normal,compact,3,18,G1,run0036_u0065092.log,0.31026206,49,67577.040675,0.901799,99.99866552457611,6.288189,1.827136e-06,99.999970943367,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00325615,1.99739839,-14.85809319,0.0,0.0,0.0,7.83931901,-0.00026968,-0.00154682,0.0,0.0,-0.00325615,-0.00260161,0.14190681,0.0,0.0,0.0,-0.16068099,-0.00026968,-0.00154682
LM_normal,compact,3,18,G2,run0037_u0065096.log,0.23453557,53,423975.204812,0.429931,99.99989859524918,15.97796,2.225393e-06,99.99998607210807,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.0024377,7.99839265,-21.94694634,0.0,0.0,0.0,12.12707009,-0.00297508,0.00153168,0.0,0.0,-0.0024377,-0.00160735,0.05305366,0.0,0.0,0.0,-0.1729301,-0.00297508,0.00153168
LM_normal,compact,3,18,G3,run0038_u0065098.log,0.48337771,55,151291.39511,0.909663,99.99939873447572,9.928445,4.576701e-06,99.99995390314395,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00204346,5.98148004,-24.63109703,0.0,0.0,0.0,14.01302082,-0.00386738,-0.00306437,0.0,0.0,-0.00204346,-0.01851996,0.36890297,0.0,0.0,0.0,-0.08697957,-0.00386738,-0.00306437
LM_normal,compact,3,18,G4,run0039_u0065099.log,0.45979509,50,348704.065923,1.319006,99.99962174057347,12.33007,4.591211e-06,99.99996276411244,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99955487,2.98202219,-12.57951113,0.0,0.0,0.0,3.31940795,-0.00051948,-0.00095581,0.0,0.0,0.00044513,-0.01797781,0.42048887,0.0,0.0,0.0,0.01940799,-0.00051948,-0.00095581
LM_normal,compact,3,24,G0,run0040_u0065007.log,0.19573826,57,247961.21518,0.406922,99.99983589288361,10.88286,1.756722e-06,99.99998385790133,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99880516,4.99646046,-18.90598157,0.0,0.0,0.0,9.90687063,-0.00114131,0.00271477,0.0,0.0,0.00119484,-0.00353954,0.09401843,0.0,0.0,0.0,-0.09312937,-0.00114131,0.00271477
LM_normal,compact,3,24,G1,run0041_u0065009.log,0.12792255,48,90072.435282,1.111225,99.99876629848352,6.190637,1.551899e-06,99.9999749315135,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99990334,1.99909063,-14.90993069,0.0,0.0,0.0,7.96423775,-0.00063911,0.00044585,0.0,0.0,9.666e-05,-0.00090937,0.09006931,0.0,0.0,0.0,-0.03576225,-0.00063911,0.00044585
LM_normal,compact,3,24,G2,run0042_u0065014.log,0.0771321,56,565182.290615,0.419891,99.99992570697862,15.88763,2.915323e-06,99.99998165035943,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00196496,8.00019145,-22.0161121,0.0,0.0,0.0,12.24440439,-0.00137381,0.00189398,0.0,0.0,-0.00196496,0.00019145,-0.0161121,0.0,0.0,0.0,-0.0555958,-0.00137381,0.00189398
LM_normal,compact,3,24,G3,run0043_u0065031.log,0.36631865,62,201634.028702,1.171115,99.99941918781887,10.06246,1.775606e-06,99.99998235415593,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00004482,5.98629069,-24.75509858,0.0,0.0,0.0,13.99630986,0.00065061,0.00332197,0.0,0.0,-4.482e-05,-0.01370931,0.24490142,0.0,0.0,0.0,-0.10369052,0.00065061,0.00332197
LM_normal,compact,3,24,G4,run0044_u0065037.log,0.302337,59,464902.950731,1.712107,99.99963172808489,12.39888,4.049748e-06,99.9999673377918,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.0012054,2.98956435,-12.75879717,0.0,0.0,0.0,3.34786207,-0.00134799,0.00028301,0.0,0.0,-0.0012054,-0.01043565,0.24120283,0.0,0.0,0.0,0.04786212,-0.00134799,0.00028301
LM_normal,compact,3,36,G0,run0045_u0065020.log,0.09845714,57,371964.775722,0.740193,99.99980100454444,11.36854,8.557498e-07,99.99999247264995,706400.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00001947,5.00292991,-19.04756543,0.0,0.0,0.0,9.95346136,0.00028727,0.00111642,0.0,0.0,-1.947e-05,0.00292991,-0.04756543,0.0,0.0,0.0,-0.04653864,0.00028727,0.00111642
LM_normal,compact,3,36,G1,run0046_u0065034.log,0.10752012999999999,51,135094.035241,1.747448,99.99870649507443,6.440044,4.896333e-06,99.99992397050391,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00183836,2.0014158,-14.95657152,0.0,0.0,0.0,7.94071239,0.00131303,0.00023685,0.0,0.0,-0.00183836,0.0014158,0.04342848,0.0,0.0,0.0,-0.05928761,0.00131303,0.00023685
LM_normal,compact,3,36,G2,run0047_u0065046.log,0.160827,56,847839.077444,0.722212,99.99991481732569,15.89813,4.842994e-06,99.99996953733552,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00206985,8.00093395,-22.10854789,0.0,0.0,0.0,12.2520984,-0.00101791,0.00035561,0.0,0.0,-0.00206985,0.00093395,-0.10854789,0.0,0.0,0.0,-0.04790179,-0.00101791,0.00035561
LM_normal,compact,3,36,G3,run0048_u0065047.log,0.19596354,60,302538.707382,1.293297,99.99957251850145,10.15673,1.096379e-06,99.99998920539386,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.0011489,5.98979706,-24.84536749,0.0,0.0,0.0,14.12722105,-0.00062866,0.00212987,0.0,0.0,-0.0011489,-0.01020294,0.15463251,0.0,0.0,0.0,0.02722066,-0.00062866,0.00212987
LM_normal,compact,3,36,G4,run0049_u0065053.log,0.38799106,60,697379.61011,2.766713,99.99960327016163,12.38308,6.989207e-06,99.99994355841197,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00235465,2.98417027,-12.64859495,0.0,0.0,0.0,3.31741137,0.00047754,0.00051267,0.0,0.0,-0.00235465,-0.01582973,0.35140505,0.0,0.0,0.0,0.01741142,0.00047754,0.00051267
LM_normal,compact,3,60,G0,run0050_u0065077.log,0.2115085,52,619993.49855,1.470966,99.99976274493145,10.96388,3.24886e-06,99.99997036760708,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99946374,4.99835059,-18.96741766,0.0,0.0,0.0,9.83030302,-0.00370494,0.00333857,0.0,0.0,0.00053626,-0.00164941,0.03258234,0.0,0.0,0.0,-0.16969698,-0.00370494,0.00333857
LM_normal,compact,3,60,G1,run0051_u0065081.log,0.08408424,58,225178.786073,2.578644,99.99885484594488,6.301477,3.23598e-06,99.99994864727745,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99967641,2.00467957,-15.05963611,0.0,0.0,0.0,7.98257003,0.00021856,0.00179644,0.0,0.0,0.00032359,0.00467957,-0.05963611,0.0,0.0,0.0,-0.01742997,0.00021856,0.00179644
LM_normal,compact,3,60,G2,run0052_u0065082.log,0.27899507,58,1412993.688913,1.408444,99.99990032198933,15.9505,3.614626e-06,99.99997733847843,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00021327,8.00215846,-22.19785275,0.0,0.0,0.0,12.22301857,0.00042578,0.00136319,0.0,0.0,-0.00021327,0.00215846,-0.19785275,0.0,0.0,0.0,-0.07698162,0.00042578,0.00136319
LM_normal,compact,3,60,G3,run0053_u0065083.log,0.22148743,62,504292.610707,2.813804,99.99944202950029,9.750114,1.302711e-06,99.99998663901775,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99973528,5.99184239,-24.8872688,0.0,0.0,0.0,14.00078626,-0.00055153,0.00056824,0.0,0.0,0.00026472,-0.00815761,0.1127312,0.0,0.0,0.0,-0.09921413,-0.00055153,0.00056824
LM_normal,compact,3,60,G4,run0054_u0065085.log,0.39474353999999995,59,1162181.011345,4.286503,99.9996311673519,12.4891,4.365369e-06,99.9999650465686,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00099789,2.98401152,-12.63587531,0.0,0.0,0.0,3.31182653,-0.0007595,0.0010464,0.0,0.0,-0.00099789,-0.01598848,0.36412469,0.0,0.0,0.0,0.01182658,-0.0007595,0.0010464
