lambda,cuboid,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
GN,tall,3,360,3240,G0,run65_u0065064.log,44.0,6,41036373.2164,41036373.2164,0.0,27.44938,27.44938,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,360,3240,G1,run66_u0065046.log,48.81930358,7,37493583.380199,20305407.947936,45.842978671759525,17.42172,17.27052,0.8678821608888176,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-3.95308251,16.03179489,5.17352075,0.0,0.0,0.0,-1.94450495,-0.56693929,0.05562621,0.0,0.0,2.04691749,22.03179489,17.17352075,0.0,0.0,0.0,-6.94450495,-0.56693929,0.05562621
GN,tall,3,360,3240,G2,run67_u0065065.log,76.84057322000001,7,34140001.845808,30094010.710607,11.851174330553826,20.07463,18.25001,9.089183710982466,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-10.54874009,13.2105035,10.63084572,0.0,0.0,0.0,1.80359894,0.5851373,-0.76642573,0.0,0.0,4.45125991,25.2105035,32.63084572,0.0,0.0,0.0,-13.19640106,0.5851373,-0.76642573
GN,tall,3,360,3240,G3,run68_u0065078.log,83.51151202,7,50562124.363676,27626020.829062,45.36222285607005,20.04405,12.901,35.63676003602066,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-13.9159858,13.32618679,4.74953733,0.0,0.0,0.0,-2.76110525,0.58337011,-0.00729834,0.0,0.0,4.0840142,21.32618679,29.74953733,0.0,0.0,0.0,-27.76110525,0.58337011,-0.00729834
GN,tall,3,360,3240,G4,run69_u0065083.log,0.59798823,36,14209053.159822,70.439257,99.9995042649485,19.04497,0.009194477,99.95172228152629,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00467404,-1.96865261,-8.52833787,0.0,0.0,0.0,2.97035915,-0.00219658,-0.0017915,0.0,0.0,-0.00467404,0.03134739,-0.52833787,0.0,0.0,0.0,-0.02964085,-0.00219658,-0.0017915
GN,square,3,3,27,G0,run140_u0065004.log,0.44179091,25,34863.556947,0.140285,99.99959761707557,11.1256,0.01901967,99.829045894154,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99280066,4.97983339,-18.60523608,0.0,0.0,0.0,9.9917352,0.00987582,-0.00152042,0.0,0.0,0.00719934,-0.02016661,0.39476392,0.0,0.0,0.0,-0.0082648,0.00987582,-0.00152042
GN,square,3,3,27,G1,run141_u0065004.log,4.02299326,15,26837.864985,17.402242,99.93515787485434,16.26772,1.593765,90.2028987467205,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.17191375,-6.16204725,-8.53080853,0.0,0.0,0.0,5.09756383,-0.00727877,0.11499819,0.0,0.0,-0.17191375,-0.16204725,3.46919147,0.0,0.0,0.0,0.09756383,-0.00727877,0.11499819
GN,square,3,3,27,G2,run142_u0065004.log,2.81306338,15,142395.564358,7.958313,99.99441112296167,41.9054,0.2189881,99.47742271879042,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-15.0419973,-11.90218643,-24.45872357,0.0,0.0,0.0,14.91469554,-0.08217129,-0.04705319,0.0,0.0,-0.0419973,0.09781357,-2.45872357,0.0,0.0,0.0,-0.08530446,-0.08217129,-0.04705319
GN,square,3,3,27,G3,run143_u0065004.log,1.95840982,28,199446.749189,3.736625,99.99812650493669,35.33551,0.1851115,99.47613180055984,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99151264,-8.14078971,-23.3045673,0.0,0.0,0.0,25.09994704,-0.00850401,0.005249,0.0,0.0,0.00848736,-0.14078971,1.6954327,0.0,0.0,0.0,0.09994704,-0.00850401,0.005249
GN,square,3,3,27,G4,run001_u0065022.log,1.69867631,17,15839.756321,2.367746,99.98505187862733,11.21203,0.2286049,97.96107484550076,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.97359081,-2.07364466,-6.4226332,0.0,0.0,0.0,3.00342174,-0.01138505,0.00644887,0.0,0.0,0.02640919,-0.07364466,1.5773668,0.0,0.0,0.0,0.00342174,-0.01138505,0.00644887
GN,square,3,5,45,G0,run145_u0065004.log,0.79827076,20,57294.256736,0.641961,99.99887953690897,14.55445,0.06891557,99.52649828746536,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99423355,4.96561469,-18.27387629,0.0,0.0,0.0,9.97446294,0.00499459,-0.00146364,0.0,0.0,0.00576645,-0.03438531,0.72612371,0.0,0.0,0.0,-0.02553706,0.00499459,-0.00146364
GN,square,3,5,45,G1,run146_u0065004.log,0.12818965,14,44511.220556,0.140179,99.99968507041989,14.55845,0.01815564,99.87529139434487,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.9983987,-5.99604041,-12.1114647,0.0,0.0,0.0,5.00300013,-0.0027327,0.00543123,0.0,0.0,0.0016013,0.00395959,-0.1114647,0.0,0.0,0.0,0.00300013,-0.0027327,0.00543123
GN,square,3,5,45,G2,run147_u0065004.log,0.10296242,17,234609.448724,0.133913,99.99994292088374,35.70481,0.04654691,99.86963406330969,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99915672,-11.9987154,-21.91408556,0.0,0.0,0.0,15.01205275,-0.00221631,-0.00065104,0.0,0.0,0.00084328,0.0012846,0.08591444,0.0,0.0,0.0,0.01205275,-0.00221631,-0.00065104
GN,square,3,5,45,G3,run148_u0065007.log,2.03885429,12,321907.459866,5.813362,99.9981940890707,33.7387,0.1151954,99.65856597912784,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.02590975,-8.14939203,-23.21390642,0.0,0.0,0.0,24.96133698,-0.00397175,0.03482416,0.0,0.0,-0.02590975,-0.14939203,1.78609358,0.0,0.0,0.0,-0.03866302,-0.00397175,0.03482416
GN,square,3,5,45,G4,run149_u0065004.log,1.03168427,19,26397.471506,1.403469,99.9946833203336,9.703664,0.07307175,99.24696743415683,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99188651,-2.04104614,-7.05738625,0.0,0.0,0.0,3.01160344,0.00201164,0.02629581,0.0,0.0,0.00811349,-0.04104614,0.94261375,0.0,0.0,0.0,0.01160344,0.00201164,0.02629581
GN,square,3,6,54,G0,run150_u0065007.log,0.14323043,33,69782.470554,0.113862,99.99983683294803,12.24997,0.002796856,99.97716846653502,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99650011,4.99044781,-18.88128229,0.0,0.0,0.0,9.98927793,0.00046729,0.00027128,0.0,0.0,0.00349989,-0.00955219,0.11871771,0.0,0.0,0.0,-0.01072207,0.00046729,0.00027128
GN,square,3,6,54,G1,run151_u0065004.log,4.30180512,11,53674.265273,29.971678,99.94416005911295,8.381042,0.1022659,98.77979492287474,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.01165071,-6.17953965,-7.93651063,0.0,0.0,0.0,4.98106313,0.01205883,0.01612969,0.0,0.0,-0.01165071,-0.17953965,4.06348937,0.0,0.0,0.0,-0.01893687,0.01205883,0.01612969
GN,square,3,6,54,G2,run152_u0065007.log,0.17947591000000002,34,284946.267083,0.17293,99.99993931136498,24.6677,0.01295946,99.94746384948738,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99827453,-12.00173153,-21.84345204,0.0,0.0,0.0,15.01418347,0.00210197,0.00318551,0.0,0.0,0.00172547,-0.00173153,0.15654796,0.0,0.0,0.0,0.01418347,0.00210197,0.00318551
GN,square,3,6,54,G3,run153_u0065004.log,1.5405891900000002,25,399024.588654,4.261123,99.99893211518258,36.31822,0.07940975,99.78135010471327,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.012803,-8.10928136,-23.62414307,0.0,0.0,0.0,24.96194741,-0.00292411,-0.0016712,0.0,0.0,-0.012803,-0.10928136,1.37585693,0.0,0.0,0.0,-0.03805259,-0.00292411,-0.0016712
GN,square,3,6,54,G4,run154_u0065007.log,0.3342195,29,31708.196343,0.18859,99.99940523264723,8.131037,0.009116035,99.88788594861886,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99544217,-2.01340192,-7.69202331,0.0,0.0,0.0,2.99409553,0.00016494,0.00221365,0.0,0.0,0.00455783,-0.01340192,0.30797669,0.0,0.0,0.0,-0.00590447,0.00016494,0.00221365
GN,square,3,9,81,G0,run155_u0065004.log,0.38053249,28,103513.204817,0.482391,99.99953398119511,11.45076,0.04495019,99.60744797725216,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99691985,4.98494773,-18.66215334,0.0,0.0,0.0,10.01478543,0.00690841,0.00285957,0.0,0.0,0.00308015,-0.01505227,0.33784666,0.0,0.0,0.0,0.01478543,0.00690841,0.00285957
GN,square,3,9,81,G1,run156_u0065007.log,9.6590734,11,80265.188865,212.720112,99.73497836981636,11.4825,0.4140261,96.3942860875245,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.12846075,-6.49658414,-3.44202387,0.0,0.0,0.0,5.31566279,0.08060734,0.07978225,0.0,0.0,-0.12846075,-0.49658414,8.55797613,0.0,0.0,0.0,0.31566279,0.08060734,0.07978225
GN,square,3,9,81,G2,run157_u0065004.log,1.35868256,19,423820.045303,4.783179,99.99887141274863,26.16691,0.08962822,99.65747495596537,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.97806,-12.05598369,-20.78320495,0.0,0.0,0.0,14.96246876,0.00401415,0.02241843,0.0,0.0,0.02194,-0.05598369,1.21679505,0.0,0.0,0.0,-0.03753124,0.00401415,0.02241843
GN,square,3,9,81,G3,run158_u0065007.log,0.79099417,32,583257.689086,1.440837,99.99975296733726,28.00238,0.03275173,99.88303947735871,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00512692,-8.05236856,-24.29855932,0.0,0.0,0.0,25.01798863,-0.00194734,0.01212204,0.0,0.0,-0.00512692,-0.05236856,0.70144068,0.0,0.0,0.0,0.01798863,-0.00194734,0.01212204
GN,square,3,9,81,G4,run159_u0065004.log,0.20684517,26,47515.944138,0.192985,99.99959385211953,9.404129,0.0040167,99.9572879104487,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00065693,-2.00157895,-7.80140769,0.0,0.0,0.0,3.00177856,0.00062671,0.00361171,0.0,0.0,-0.00065693,-0.00157895,0.19859231,0.0,0.0,0.0,0.00177856,0.00062671,0.00361171
GN,square,3,10,90,G0,run160_u0065007.log,0.49373143999999997,30,114682.475796,0.709615,99.99938123501863,14.41461,0.05320888,99.63086840365435,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99202421,4.97287843,-18.57179982,0.0,0.0,0.0,9.9769945,0.0072758,0.0001526,0.0,0.0,0.00797579,-0.02712157,0.42820018,0.0,0.0,0.0,-0.0230055,0.0072758,0.0001526
GN,square,3,10,90,G1,run161_u0065004.log,0.25150113,35,89045.431768,0.241977,99.9997282544481,7.611013,0.01859214,99.75572055914239,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00475623,-6.0118409,-11.77348236,0.0,0.0,0.0,4.99265511,0.00066458,0.00037689,0.0,0.0,-0.00475623,-0.0118409,0.22651764,0.0,0.0,0.0,-0.00734489,0.00066458,0.00037689
GN,square,3,10,90,G2,run162_u0065007.log,0.11210071,32,469488.35576,0.332037,99.99992927684022,23.8595,0.005329103,99.9776646493011,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99817258,-12.0037981,-21.90816537,0.0,0.0,0.0,15.01248589,-0.0016825,0.00047217,0.0,0.0,0.00182742,-0.0037981,0.09183463,0.0,0.0,0.0,0.01248589,-0.0016825,0.00047217
GN,square,3,10,90,G3,run163_u0065007.log,0.41650998,29,644606.937333,0.476742,99.99992604144133,31.07804,0.03191369,99.89731112386752,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00444056,-8.02894428,-24.62186589,0.0,0.0,0.0,25.00136419,0.00283745,-0.00078939,0.0,0.0,-0.00444056,-0.02894428,0.37813411,0.0,0.0,0.0,0.00136419,0.00283745,-0.00078939
GN,square,3,10,90,G4,run164_u0065004.log,2.37941068,12,52795.651549,14.488724,99.97255697472252,7.184748,0.1327709,98.15204513783922,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99444884,-2.08055539,-5.82854633,0.0,0.0,0.0,2.94114161,-0.01556013,0.04743194,0.0,0.0,0.00555116,-0.08055539,2.17145367,0.0,0.0,0.0,-0.05885839,-0.01556013,0.04743194
GN,square,3,12,108,G0,run165_u0065007.log,0.17529012000000002,39,138287.452319,0.293768,99.99978756713276,10.07641,0.002564542,99.97454905070357,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00083034,4.99201728,-18.84160078,0.0,0.0,0.0,9.99372518,-0.00064072,-0.0011623,0.0,0.0,-0.00083034,-0.00798272,0.15839922,0.0,0.0,0.0,-0.00627482,-0.00064072,-0.0011623
GN,square,3,12,108,G1,run166_u0065004.log,0.24955923000000002,32,107056.04967,0.300564,99.99971924613234,11.38053,0.004334482,99.96191317979039,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00361361,-6.01246768,-11.77922982,0.0,0.0,0.0,4.98913762,0.00133914,0.00050624,0.0,0.0,-0.00361361,-0.01246768,0.22077018,0.0,0.0,0.0,-0.01086238,0.00133914,0.00050624
GN,square,3,12,108,G2,run167_u0065007.log,0.24961169,30,565336.5246,0.461779,99.99991831785496,26.54346,0.02420677,99.90880326076555,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99686934,-12.00887896,-21.76834029,0.0,0.0,0.0,14.99961368,0.00236741,0.00318863,0.0,0.0,0.00313066,-0.00887896,0.23165971,0.0,0.0,0.0,-0.00038632,0.00236741,0.00318863
GN,square,3,12,108,G3,run168_u0065004.log,15.09696171,12,776029.407074,863.995321,99.88866461591222,23.55662,0.6128309,97.39847694618328,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.12557734,-9.17977289,-11.57802401,0.0,0.0,0.0,25.25469399,0.05192355,0.06301795,0.0,0.0,-0.12557734,-1.17977289,13.42197599,0.0,0.0,0.0,0.25469399,0.05192355,0.06301795
GN,square,3,12,108,G4,run169_u0065004.log,0.22228334,33,63366.972805,0.37448,99.9994090296831,10.8995,0.01830062,99.83209670168357,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99776142,-2.0076813,-7.79434949,0.0,0.0,0.0,3.0010859,-0.00177576,0.00385129,0.0,0.0,0.00223858,-0.0076813,0.20565051,0.0,0.0,0.0,0.0010859,-0.00177576,0.00385129
GN,square,3,15,135,G0,run170_u0065007.log,0.34339866,31,172641.230864,0.756853,99.99956160356585,11.38706,0.02434059,99.78624342016289,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99917372,4.98607991,-18.68213699,0.0,0.0,0.0,9.99982473,0.00520134,0.00541267,0.0,0.0,0.00082628,-0.01392009,0.31786301,0.0,0.0,0.0,-0.00017527,0.00520134,0.00541267
GN,square,3,15,135,G1,run171_u0065004.log,0.17543884,28,133722.089261,0.348008,99.99973975279482,10.26886,0.01377079,99.86589757772526,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00260987,-6.01197823,-11.84718648,0.0,0.0,0.0,5.00440051,0.00205066,-0.00158605,0.0,0.0,-0.00260987,-0.01197823,0.15281352,0.0,0.0,0.0,0.00440051,0.00205066,-0.00158605
GN,square,3,15,135,G2,run172_u0065007.log,0.12289621999999999,32,706360.844177,0.580561,99.99991780957214,21.96576,0.01546298,99.92960416575617,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99999235,-12.00255703,-21.88946782,0.0,0.0,0.0,15.00871399,7.021e-05,0.00101516,0.0,0.0,7.65e-06,-0.00255703,0.11053218,0.0,0.0,0.0,0.00871399,7.021e-05,0.00101516
GN,square,3,15,135,G3,run173_u0065004.log,0.43786586,40,971617.317958,1.008282,99.9998962264277,29.55284,0.01650839,99.94413941265883,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00133054,-8.02916197,-24.60073887,0.0,0.0,0.0,25.00178449,0.00433996,0.00198777,0.0,0.0,-0.00133054,-0.02916197,0.39926113,0.0,0.0,0.0,0.00178449,0.00433996,0.00198777
GN,square,3,15,135,G4,run174_u0065007.log,0.20642493,30,79170.580159,0.429225,99.99945784785317,7.094722,0.01230273,99.8265932054843,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99773658,-2.00929419,-7.8113581,0.0,0.0,0.0,2.99773706,-0.0020451,0.00191738,0.0,0.0,0.00226342,-0.00929419,0.1886419,0.0,0.0,0.0,-0.00226294,-0.0020451,0.00191738
GN,square,3,18,162,G0,run175_u0065065.log,0.18560327000000001,42,206971.738518,0.443145,99.99978589105781,11.12684,0.002960964,99.97338899453933,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99983916,4.99155343,-18.83354398,0.0,0.0,0.0,9.99208766,-0.00146658,0.00116092,0.0,0.0,0.00016084,-0.00844657,0.16645602,0.0,0.0,0.0,-0.00791234,-0.00146658,0.00116092
GN,square,3,18,162,G1,run176_u0065004.log,0.10213067,37,160461.004519,0.453537,99.99971735375748,9.922452,0.006061111,99.93891518951163,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0017676,-6.0038658,-11.90510541,0.0,0.0,0.0,4.99943579,0.0003906,0.00064787,0.0,0.0,-0.0017676,-0.0038658,0.09489459,0.0,0.0,0.0,-0.00056421,0.0003906,0.00064787
GN,square,3,18,162,G2,run177_u0065007.log,0.08193679999999999,41,847435.869099,0.513472,99.99993940874836,22.84776,0.002139401,99.99063627681663,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99946076,-11.9999313,-21.93800242,0.0,0.0,0.0,15.01447001,0.00126659,0.00359468,0.0,0.0,0.00053924,6.87e-05,0.06199758,0.0,0.0,0.0,0.01447001,0.00126659,0.00359468
GN,square,3,18,162,G3,run178_u0065065.log,0.11921117,47,1166143.329713,0.649106,99.999944337374,25.22496,0.01237691,99.95093387660475,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00098904,-8.00748822,-24.89422776,0.0,0.0,0.0,25.00177462,0.00101621,0.00217084,0.0,0.0,-0.00098904,-0.00748822,0.10577224,0.0,0.0,0.0,0.00177462,0.00101621,0.00217084
GN,square,3,18,162,G4,run179_u0065004.log,0.11229066,26,95047.851543,0.364764,99.99961623119925,9.246619,0.004883719,99.94718373277843,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99977762,-2.00257328,-7.8943724,0.0,0.0,0.0,3.00117269,-0.00022927,0.00246544,0.0,0.0,0.00022238,-0.00257328,0.1056276,0.0,0.0,0.0,0.00117269,-0.00022927,0.00246544
GN,square,3,24,216,G0,run180_u0065007.log,0.17879526,44,276159.855584,0.705131,99.99974466563994,10.95862,0.01117199,99.89805294827269,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99767141,4.99263768,-18.83211053,0.0,0.0,0.0,10.00094917,0.00014946,0.00011625,0.0,0.0,0.00232859,-0.00736232,0.16788947,0.0,0.0,0.0,0.00094917,0.00014946,0.00011625
GN,square,3,24,216,G1,run181_u0065004.log,0.29205374,28,213924.385738,1.165618,99.99945512616713,8.701011,0.007592777,99.91273684173024,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00398042,-6.01473432,-11.73424941,0.0,0.0,0.0,4.99768477,0.00440729,0.00086589,0.0,0.0,-0.00398042,-0.01473432,0.26575059,0.0,0.0,0.0,-0.00231523,0.00440729,0.00086589
GN,square,3,24,216,G2,run182_u0065065.log,0.21690747,34,1130111.19036,0.925086,99.999918142037,24.76629,0.007752357,99.9686979478961,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99653335,-12.00466625,-21.7942902,0.0,0.0,0.0,15.00160453,0.00057726,0.00088298,0.0,0.0,0.00346665,-0.00466625,0.2057098,0.0,0.0,0.0,0.00160453,0.00057726,0.00088298
GN,square,3,24,216,G3,run183_u0065007.log,0.18388474000000002,52,1554605.645641,0.965001,99.99993792631572,23.08472,0.01496403,99.93517777127035,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00137625,-8.0125016,-24.84505818,0.0,0.0,0.0,24.98925195,0.00021197,0.00410505,0.0,0.0,-0.00137625,-0.0125016,0.15494182,0.0,0.0,0.0,-0.01074805,0.00021197,0.00410505
GN,square,3,24,216,G4,run184_u0065064.log,0.23220731,28,126663.089028,0.660494,99.99947854264012,7.552944,0.01696916,99.77533052012566,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99890869,-2.00767586,-7.79347483,0.0,0.0,0.0,3.01584404,0.00051324,-0.00055769,0.0,0.0,0.00109131,-0.00767586,0.20652517,0.0,0.0,0.0,0.01584404,0.00051324,-0.00055769
GN,square,3,36,324,G0,run185_u0065004.log,0.20138045,39,414103.093317,0.93563,99.99977405867884,10.93872,0.001901995,99.98261227090555,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99978439,4.99002164,-18.81254803,0.0,0.0,0.0,9.99911042,0.0010865,0.00175843,0.0,0.0,0.00021561,-0.00997836,0.18745197,0.0,0.0,0.0,-0.00088958,0.0010865,0.00175843
GN,square,3,36,324,G1,run186_u0065080.log,0.18171383000000002,33,320889.961294,1.117756,99.99965167000067,9.217708,0.00608276,99.93401005976756,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00165613,-6.00889849,-11.82984866,0.0,0.0,0.0,5.00088351,1.776e-05,-0.0001066,0.0,0.0,-0.00165613,-0.00889849,0.17015134,0.0,0.0,0.0,0.00088351,1.776e-05,-0.0001066
GN,square,3,36,324,G2,run187_u0065064.log,0.13289568,37,1695098.992669,1.401148,99.99991734122868,21.08857,0.004494828,99.97868595167904,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99826241,-12.0054284,-21.87748819,0.0,0.0,0.0,15.00045518,0.00023008,0.00253262,0.0,0.0,0.00173759,-0.0054284,0.12251181,0.0,0.0,0.0,0.00045518,0.00023008,0.00253262
GN,square,3,36,324,G3,run188_u0065065.log,0.26783578,43,2332079.515931,1.842244,99.99992100423731,24.24333,0.002063224,99.99148951897284,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.0000531,-8.01959897,-24.75738374,0.0,0.0,0.0,25.00339066,-0.00064238,0.00153441,0.0,0.0,-5.31e-05,-0.01959897,0.24261626,0.0,0.0,0.0,0.00339066,-0.00064238,0.00153441
GN,square,3,36,324,G4,run189_u0065034.log,0.14637112,34,190056.607294,0.837463,99.99955936128086,7.685878,0.00371529,99.95166082521737,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99968715,-2.00493162,-7.86934927,0.0,0.0,0.0,3.00765758,0.00071144,0.0021069,0.0,0.0,0.00031285,-0.00493162,0.13065073,0.0,0.0,0.0,0.00765758,0.00071144,0.0021069
GN,square,3,60,540,G0,run190_u0065007.log,0.058812659999999996,47,690632.074276,1.45113,99.99978988378125,11.15291,0.004747374,99.95743376392348,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00174273,4.99783242,-18.9517974,0.0,0.0,0.0,10.0039986,0.0022927,0.00040845,0.0,0.0,-0.00174273,-0.00216758,0.0482026,0.0,0.0,0.0,0.0039986,0.0022927,0.00040845
GN,square,3,60,540,G1,run191_u0065004.log,0.11938085999999999,40,534721.817106,1.602702,99.99970027368462,7.984622,0.01524549,99.80906434894476,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0018299,-6.00581599,-11.89952287,0.0,0.0,0.0,5.00969474,0.0014127,-0.0001504,0.0,0.0,-0.0018299,-0.00581599,0.10047713,0.0,0.0,0.0,0.00969474,0.0014127,-0.0001504
